Employee_ID,Age,Gender,Department,Shift_Type,Years_of_Service,Wages,Overtime_Hours,Job_Satisfaction,Attendance_Rate,Fatigue_Score,Overtime_Trend,Attrition
EMP0501,19,Female,Quality Control,Day,7,43562,30,1,71.21757136404085,44.480100754619606,2.555713310061028,1
EMP0502,22,Male,Logistics,Day,8,19576,39,3,97.41182482019377,62.2673371012647,1.140974661727147,1
EMP0503,46,Female,Maintenance,Evening,12,42553,37,2,94.98982415659,65.14837829035858,0.20344641694353957,1
EMP0504,54,Male,Maintenance,Night,3,33255,18,1,78.92712149322446,56.2758262416507,2.996023540608855,1
EMP0505,55,Male,Quality Control,Day,7,39299,35,5,93.67871964031315,61.6218316964133,-0.6256729461030444,0
EMP0506,36,Male,Maintenance,Evening,10,30207,32,2,70.93640681016242,53.67591554783526,2.061838676733814,1
EMP0507,25,Male,Production,Day,13,16462,12,1,99.0059665088018,25.208312820930303,-0.5761255967025573,1
EMP0508,18,Male,Logistics,Evening,9,36905,13,4,85.79784827769367,20.93134987594886,0.8620459160217863,0
EMP0509,39,Male,Maintenance,Night,3,30905,32,4,79.09843078196336,66.61297137342254,-0.22712512958090297,0
EMP0510,34,Female,Logistics,Night,14,39920,28,1,80.87749637784032,53.26555442686959,-0.11170436530562172,1
EMP0511,24,Male,Production,Evening,10,31252,35,3,71.99216060381492,55.18020943901196,-0.7547730349244198,1
EMP0512,42,Male,Maintenance,Evening,6,23236,9,3,99.68048542126118,27.792645848602387,2.689708062361389,0
EMP0513,21,Male,Quality Control,Evening,2,22813,30,2,71.17875835452077,44.37731980948538,-1.4658520762170701,1
EMP0514,53,Female,Logistics,Night,2,17068,5,4,89.64721369443578,25.69427137689142,-1.4804645050974168,0
EMP0515,23,Male,Production,Day,5,20753,0,3,83.28207783119375,4.58815541933596,4.241987131690219,0
EMP0516,48,Male,Logistics,Night,5,22237,6,3,98.46748654566144,30.881965519534738,1.9556951293086628,0
EMP0517,36,Male,Maintenance,Evening,13,29175,26,4,77.37999220920385,61.16018317979655,-4.770227397386073,0
EMP0518,44,Male,Maintenance,Evening,7,38400,20,5,85.96260471814034,52.969482730121875,-1.1305174784208072,0
EMP0519,27,Male,Quality Control,Night,12,21191,27,3,84.47068625748258,56.56038768624423,-3.6239786751241083,1
EMP0520,43,Male,Production,Evening,2,32898,15,1,91.08599332150304,38.88568809201741,-1.9013813868305103,1
EMP0521,36,Male,Production,Night,11,33982,22,2,72.04030695857261,58.94641278439726,-6.2770293324680795,1
EMP0522,20,Female,Quality Control,Evening,14,29622,19,3,75.81367390070065,34.51260570987798,-0.27397915538788475,0
EMP0523,30,Male,Quality Control,Day,13,16001,37,3,76.4369446027855,54.022292317508985,-2.283883638322623,1
EMP0524,45,Male,Production,Day,7,32417,24,5,92.14452264525069,44.93850775345971,0.11981051359287677,0
EMP0525,37,Male,Logistics,Evening,5,29877,27,1,75.67416088980221,52.03577162592944,-3.2502425177650496,1
EMP0526,45,Female,Logistics,Night,14,25232,4,2,87.2047529167293,27.821177515146903,0.16582370634407986,0
EMP0527,25,Male,Quality Control,Day,6,38283,20,3,76.45731461502861,37.21158434082243,-0.8298325562406546,0
EMP0528,18,Female,Logistics,Night,8,39849,17,2,95.84874850251936,40.34635196497201,3.0039059303771913,1
EMP0529,20,Male,Production,Evening,10,36435,5,4,98.26556363468916,10.740012262104285,2.82271372349125,0
EMP0530,30,Male,Maintenance,Night,13,42223,28,3,85.55478924826721,63.54541485174916,1.570691206020566,1
EMP0531,45,Male,Maintenance,Day,14,41355,18,3,80.56926652627534,37.92985046284438,-0.6532275613224252,0
EMP0532,42,Female,Logistics,Night,12,19476,32,4,77.02173325052497,65.51677528049974,3.9707607905205866,0
EMP0533,50,Male,Quality Control,Night,4,31862,0,5,71.49343004569131,29.640453054955405,-3.1060705556796413,0
EMP0534,55,Female,Quality Control,Evening,13,15515,2,3,78.05500228592486,10.14759431111961,-2.8071172591273252,0
EMP0535,23,Female,Quality Control,Evening,7,27478,20,2,89.62707339835954,36.70943270642179,-0.1675661997781293,1
EMP0536,49,Male,Quality Control,Evening,6,16191,34,1,86.00850793927633,64.50995731901195,4.508076217842238,1
EMP0537,38,Male,Quality Control,Day,10,25860,40,2,98.32123834842783,64.41888143674035,-0.4046778137401751,1
EMP0538,33,Male,Logistics,Day,2,28448,39,5,81.88831787475101,62.274697632244035,-0.36649048641856385,0
EMP0539,38,Male,Maintenance,Evening,15,21297,2,1,90.81590026985184,24.955372411540573,-2.8838207122236184,1
EMP0540,28,Female,Maintenance,Evening,8,40987,24,2,84.67968242425364,42.34557955480551,1.8918591705407568,1
EMP0541,54,Female,Logistics,Day,10,42856,37,2,85.37728647772634,78.50610861235957,1.9063525086587076,1
EMP0542,53,Male,Quality Control,Day,9,31655,19,4,78.03322943812353,41.28563389865526,1.5781504027998199,0
EMP0543,52,Male,Logistics,Day,5,23334,33,5,83.64852330525999,60.36027568655996,-1.2584413456947248,0
EMP0544,36,Female,Maintenance,Day,10,39162,20,4,84.12354991038121,39.581201766938335,-1.4134135367460114,0
EMP0545,37,Male,Production,Evening,4,21008,22,1,91.19927565246802,58.04963874625976,-2.586244500809941,1
EMP0546,35,Female,Logistics,Day,6,22987,5,4,98.21919997558342,9.532034980342761,0.16774500352186728,0
EMP0547,31,Male,Quality Control,Evening,8,44764,12,5,79.87963832447512,23.597910405318054,-2.1608146585570034,0
EMP0548,32,Male,Maintenance,Night,11,18332,22,3,71.26601405743895,50.625669017140396,-2.3548330104985773,1
EMP0549,48,Male,Maintenance,Night,15,15787,8,3,84.88885376501919,36.7607157348228,-0.8473814338213519,0
EMP0550,18,Male,Maintenance,Day,3,21222,16,1,86.33383996447506,18.971144375937136,-0.9783123503684323,1
EMP0551,20,Male,Maintenance,Night,10,24873,1,3,75.05321653395745,20.61169619659304,-1.0759570576439101,0
EMP0552,33,Male,Quality Control,Night,11,32006,18,4,92.81393818828201,57.06773566706836,0.9328891936805226,0
EMP0553,40,Male,Production,Night,11,35225,18,1,99.54787325324475,50.75703695312389,0.15809560430055844,1
EMP0554,28,Female,Maintenance,Day,1,18676,6,5,98.37324151025382,13.136572705123617,-0.5763120610222353,0
EMP0555,29,Female,Logistics,Day,4,17572,19,1,75.91318116470957,31.209197756581858,0.3660258566229641,1
EMP0556,27,Male,Production,Night,15,21915,8,1,96.26089719702281,36.892558522757824,-1.9830540822092644,1
EMP0557,49,Male,Maintenance,Evening,4,20033,16,2,91.13480909235054,34.67083613380976,0.2105572478193559,0
EMP0558,33,Male,Production,Night,1,22788,26,2,83.61539691420735,69.83197960299624,0.30120498568926757,1
EMP0559,25,Male,Logistics,Day,9,30689,1,1,86.21832982974188,16.166798738571785,-3.0060937187149612,1
EMP0560,55,Male,Maintenance,Day,3,26452,35,3,95.48800524947374,64.78375399330893,1.991387508740724,1
EMP0561,29,Male,Logistics,Day,5,36598,18,2,84.4040481891512,32.74242455961677,-1.762867410453991,1
EMP0562,41,Male,Quality Control,Night,6,19712,16,5,81.19622107315381,52.3532990412078,0.18061959841286993,0
EMP0563,45,Male,Maintenance,Evening,8,44703,4,4,84.79742479077957,25.473992511136625,2.3288234810705406,0
EMP0564,25,Male,Maintenance,Day,6,15066,38,2,87.37389412105148,57.97004134470292,1.8513535154277387,1
EMP0565,45,Male,Maintenance,Day,3,30855,17,1,75.67232961335047,31.86722433431649,0.06866677713767096,1
EMP0566,53,Female,Maintenance,Night,6,27478,6,3,97.02723190800972,27.988262826583522,-0.7249980057641371,0
EMP0567,43,Male,Quality Control,Evening,1,22533,16,4,90.22560846488841,39.64532469167029,1.8950238171511344,0
EMP0568,25,Male,Maintenance,Night,4,30103,38,2,88.99806752012466,80.33313941728446,1.3493899556172397,1
EMP0569,45,Male,Production,Day,6,19616,35,3,72.98488678541915,54.750371810693636,-1.23673004008826,1
EMP0570,45,Male,Maintenance,Evening,7,28277,39,3,88.12521814517775,70.2240054759192,-1.5897872940033808,1
EMP0571,54,Female,Quality Control,Evening,11,32524,3,3,73.62881986715477,13.563730412093255,-4.144710363391996,0
EMP0572,53,Male,Maintenance,Day,13,41890,37,1,72.36093025586197,61.6060009487808,0.3080636833671748,1
EMP0573,44,Female,Production,Evening,11,20730,24,5,85.8193268692718,52.55508530113149,-0.16539549003679738,0
EMP0574,34,Male,Quality Control,Evening,10,25724,4,3,82.08356602139484,14.132589666608604,2.2723827492850845,0
EMP0575,26,Male,Quality Control,Night,3,26772,29,4,87.6643081046867,62.19587021983851,0.7181101869607334,0
EMP0576,50,Female,Production,Day,9,38849,11,2,72.67666504171716,18.363441360263423,2.668458388345381,0
EMP0577,37,Male,Production,Day,12,31268,3,4,82.92949188541775,12.834951048623322,-1.3947284558323416,0
EMP0578,30,Male,Production,Day,12,40763,23,1,75.24360145135473,40.278633400776755,2.276300661935237,1
EMP0579,45,Male,Production,Day,7,35855,28,1,99.6130025777235,47.35520374983419,-1.0578327582093103,1
EMP0580,46,Male,Production,Day,14,27940,8,4,86.83450637305523,20.254928511587632,1.5551921235845443,0
EMP0581,30,Female,Quality Control,Evening,1,34723,3,5,90.62310582822602,16.401474402517223,-2.917516785061387,0
EMP0582,52,Male,Quality Control,Night,2,31932,23,1,79.76254842047824,55.825659255453274,0.47027059873237703,1
EMP0583,23,Male,Maintenance,Day,1,44769,13,1,72.84216744338032,16.718687279991105,-3.96937588289182,1
EMP0584,35,Male,Maintenance,Night,11,39059,4,4,99.2761258835061,37.027872163434076,-0.5342749718835094,0
EMP0585,22,Male,Logistics,Night,9,43663,17,1,78.5877710614955,41.73363647644864,0.8807079877558271,1
EMP0586,42,Male,Maintenance,Evening,9,39648,18,5,82.71424555520723,39.91619948406555,-1.0419371024621915,0
EMP0587,19,Male,Maintenance,Day,7,29643,11,5,89.49591765107725,25.354198675101568,-2.1008752575119347,0
EMP0588,27,Male,Production,Evening,10,15198,17,5,70.74091893058333,53.54527593785242,1.6922369385918674,0
EMP0589,47,Female,Production,Day,3,42777,16,2,94.30777391551861,27.17756775055567,-0.2069255796938469,0
EMP0590,22,Male,Maintenance,Evening,13,41357,29,5,86.09734570085861,55.14913606863255,-0.9791412940613432,0
EMP0591,50,Male,Logistics,Night,15,31955,23,5,78.34651561206466,55.96223857352947,0.08379184230855297,0
EMP0592,18,Female,Production,Day,5,32174,10,2,71.84823955877408,15.906048477116446,5.273338283891177,0
EMP0593,35,Male,Maintenance,Night,15,24830,34,3,74.87495246423325,69.39893989496605,2.3070056995630877,1
EMP0594,49,Male,Maintenance,Night,4,41407,22,1,96.85101576560311,52.17172516099707,2.3251473363756805,1
EMP0595,28,Male,Quality Control,Evening,7,41431,16,5,90.58072671807673,34.393543191076695,0.871092637984728,0
EMP0596,38,Male,Logistics,Day,14,28798,0,1,77.4970516491067,0.22748656475882267,0.33297054515429414,0
EMP0597,43,Male,Quality Control,Night,9,32558,14,4,71.96802294835089,49.33403783255935,-4.7921645766608325,0
EMP0598,42,Female,Logistics,Evening,12,43316,31,1,90.7184593715991,60.175014680166875,-1.3579606929262642,1
EMP0599,39,Male,Production,Day,2,26469,8,2,87.17223177903296,21.9121748645072,-0.961148826404949,0
EMP0600,44,Male,Logistics,Day,13,15178,14,1,82.13558573374705,27.469056940268885,-3.749784128095066,1
EMP0601,30,Female,Maintenance,Night,8,33628,27,1,80.90834347570191,59.66398032894126,-2.3148315804308672,1
EMP0602,50,Male,Maintenance,Day,15,35470,23,1,76.50442827787325,45.93781952583664,-3.961672941845268,1
EMP0603,51,Male,Logistics,Night,9,32118,34,3,90.08833769612554,70.37974683797087,-0.07664767139474499,0
EMP0604,52,Male,Logistics,Day,10,37616,21,3,99.12004083381612,40.11004782793332,1.6375319416976322,0
EMP0605,18,Female,Logistics,Evening,14,15798,26,4,75.27145737510477,43.30193243060773,2.2135490372486575,0
EMP0606,38,Male,Quality Control,Night,10,22601,18,2,87.9134986004651,45.14715594704493,0.8295689241584823,1
EMP0607,23,Male,Logistics,Night,9,40363,11,1,82.72555167237928,25.55080879687179,-1.926792682397138,1
EMP0608,45,Male,Production,Day,14,17795,19,1,83.40066165233995,44.1966329474,-3.864130317039919,1
EMP0609,34,Male,Quality Control,Day,10,27496,0,1,77.62441840383443,3.3673062342311564,-3.513737398803004,0
EMP0610,22,Male,Quality Control,Night,14,19588,20,1,94.75404626984258,55.21688027581775,-2.537965154508997,1
EMP0611,48,Male,Logistics,Day,7,22297,0,3,84.55766812441723,14.943961606971463,-1.7777193960713493,0
EMP0612,22,Female,Production,Evening,15,18084,9,4,86.30217556594792,16.470001467417532,-0.31949699598317327,0
EMP0613,55,Male,Quality Control,Day,9,26110,31,5,79.14282738391978,52.057943821635774,-2.0283284362539367,0
EMP0614,20,Male,Maintenance,Evening,9,15731,38,2,75.4542539700085,78.80251479677842,0.677951787336523,1
EMP0615,40,Female,Quality Control,Evening,14,16129,21,1,72.57731164608461,53.254629709635715,-0.46454700559894563,1
EMP0616,54,Female,Logistics,Evening,3,43022,17,4,91.42357422774748,41.14240743335947,0.0210914234820512,0
EMP0617,54,Male,Production,Evening,4,16605,31,5,75.88702845063567,63.58686553208675,2.2805011053424096,0
EMP0618,27,Male,Logistics,Evening,2,26970,26,4,90.70226062566394,46.24576798526405,-2.36046346840074,0
EMP0619,27,Male,Maintenance,Day,10,25937,27,3,81.71129338140861,48.0617635710017,0.8374091565847367,0
EMP0620,36,Female,Maintenance,Evening,3,26362,17,5,82.47324402968954,34.11409049638765,-0.027946456952146616,1
EMP0621,34,Female,Maintenance,Day,11,44265,38,4,84.07532488278315,53.63823117850807,-0.6669725619393905,0
EMP0622,38,Male,Logistics,Evening,11,17933,28,3,81.0312552438263,47.992221067444746,1.7705126417319206,0
EMP0623,31,Female,Quality Control,Night,5,30187,17,4,73.01859931667771,46.805463739252936,1.7580283091140148,0
EMP0624,26,Male,Logistics,Evening,5,40791,7,4,79.28895430008538,15.04466382248706,-1.8929815919768562,1
EMP0625,18,Male,Production,Night,6,39900,30,5,89.91203082081816,63.26361267543233,-0.3643211677158482,0
EMP0626,30,Male,Quality Control,Evening,13,20074,33,3,89.97353204406613,55.12669480283569,0.5624233651681307,1
EMP0627,21,Female,Maintenance,Evening,7,29037,6,1,78.58672921719983,14.288230387490032,-0.546013496045169,1
EMP0628,18,Male,Logistics,Evening,7,41426,35,2,83.80307879673063,65.36582653206597,1.1700426645755966,1
EMP0629,49,Female,Maintenance,Night,1,22099,17,5,75.80341684035812,51.53740273820052,0.5623840358205509,0
EMP0630,51,Female,Maintenance,Night,14,32874,37,3,76.31116244589508,80.65167789343327,3.665122480712025,1
EMP0631,45,Female,Production,Evening,2,15893,8,4,70.69141265219822,30.394819865353256,-3.060558271859575,0
EMP0632,48,Male,Quality Control,Day,12,16390,8,3,96.90239649723233,24.00304296673674,-0.24487197949479494,0
EMP0633,25,Male,Production,Evening,9,34773,7,2,76.32119995224718,27.732816456256838,-1.8170050230243822,0
EMP0634,43,Male,Production,Night,10,19239,34,2,76.8260163080939,72.30070368842429,1.2082149108780882,1
EMP0635,51,Male,Production,Evening,2,35863,17,1,78.38804297935395,38.55182510736246,-3.234343780091089,1
EMP0636,20,Male,Maintenance,Night,6,33647,4,1,73.82224215086288,18.494453668043274,0.6926254204497732,1
EMP0637,29,Female,Production,Night,11,18432,13,2,89.17788649544089,38.1550964131379,-1.2600968626966822,1
EMP0638,18,Male,Production,Night,11,17371,27,5,72.2542885953276,63.92384947151223,-1.4683237322420282,0
EMP0639,22,Male,Quality Control,Evening,1,42662,29,5,74.0260727897905,59.39993686131067,-2.8929964070813745,0
EMP0640,47,Male,Quality Control,Night,3,35696,3,4,89.34270179770279,33.70152584043334,-0.9301518924020121,0
EMP0641,47,Male,Production,Night,2,16515,38,1,80.18981861444328,72.42904066725282,2.1690010605818513,1
EMP0642,34,Male,Quality Control,Evening,3,30906,19,4,91.23843480103568,45.71572606330367,-0.05037736705895894,0
EMP0643,40,Male,Quality Control,Night,5,21326,24,1,86.72274234010426,49.80740688363964,1.255360835748949,1
EMP0644,32,Female,Production,Evening,11,29605,27,2,77.6806351918454,56.390586620611735,3.32928364393255,1
EMP0645,54,Male,Maintenance,Night,10,38472,11,5,89.52483851467984,40.461077367144725,0.5275111696451515,0
EMP0646,38,Female,Production,Day,6,20586,1,5,73.48821040878641,12.61266656966928,-1.1175991441246813,0
EMP0647,31,Female,Quality Control,Day,9,17917,13,2,86.09231149240091,19.03775826052717,0.9345044303655796,0
EMP0648,19,Male,Maintenance,Night,12,37115,21,4,83.11444315135104,56.15583816353073,-1.0885922926285838,0
EMP0649,28,Female,Logistics,Day,11,39070,30,4,78.03620748452323,43.27512626947556,-1.0088453665943389,0
EMP0650,55,Male,Maintenance,Evening,15,30901,22,3,88.120149932185,45.657725445734116,-3.0397855992379696,0
EMP0651,51,Female,Quality Control,Day,15,41928,19,1,96.14000777020848,33.70952686115483,1.8525149821687845,1
EMP0652,55,Male,Maintenance,Night,10,32551,37,4,99.9671409928923,72.7285757358875,-0.7720051512988786,0
EMP0653,51,Female,Production,Night,12,39686,3,2,88.23288306230273,30.172637837942343,0.3641964916317241,0
EMP0654,35,Female,Logistics,Evening,12,36493,14,4,82.1411762298751,42.03044558918481,-2.071923857213279,0
EMP0655,47,Female,Logistics,Night,13,35711,23,5,76.75621300648605,72.23452611160005,0.8718952594309447,0
EMP0656,32,Female,Logistics,Evening,4,37194,24,1,77.71288268185336,47.88577893543124,-1.5238824762701675,1
EMP0657,44,Male,Quality Control,Day,7,35039,0,3,84.38364934449297,14.383406375337612,-0.2834174434036485,0
EMP0658,51,Male,Quality Control,Day,6,18793,6,1,81.01833103842128,20.36047318964269,1.7556520624782517,1
EMP0659,55,Male,Logistics,Evening,2,24947,30,5,97.41443567874833,63.494415973841065,1.5815186244650585,0
EMP0660,50,Male,Maintenance,Evening,10,30859,11,5,81.04886402967128,29.789256744363804,-0.04406014503388093,0
EMP0661,41,Male,Logistics,Night,11,38122,4,5,81.20333773436306,30.175384627113015,-3.5362620654134367,0
EMP0662,32,Male,Maintenance,Day,11,16577,37,5,81.5060353730193,64.58739352303215,5.985621140121283,0
EMP0663,47,Female,Maintenance,Evening,11,24488,11,2,95.09860631102974,28.00770135561834,3.491717940546272,0
EMP0664,34,Male,Quality Control,Day,15,43350,38,3,89.52364962540706,63.41252850053506,1.445349649776597,1
EMP0665,22,Female,Maintenance,Evening,15,33604,17,5,88.42506550956678,34.60784940501256,-1.5064075631819416,0
EMP0666,46,Male,Logistics,Day,8,24164,1,5,80.02429067151587,14.832016586652625,-0.22718432340392936,0
EMP0667,21,Female,Quality Control,Night,7,16030,9,4,94.53712530497319,27.3698391418616,-1.0868408595530339,0
EMP0668,27,Female,Production,Day,15,30881,14,3,71.15091584067103,26.142288956961742,2.5277118781927768,0
EMP0669,34,Male,Production,Day,15,25785,29,1,96.12391517014339,59.86002734526348,0.5250057817036676,1
EMP0670,27,Male,Quality Control,Day,7,21691,16,3,85.38249699381788,35.22030076292969,-1.5683277167196656,1
EMP0671,34,Female,Logistics,Day,14,35376,3,3,81.94750704590238,18.04589524444353,-0.941510198249564,0
EMP0672,37,Male,Production,Day,15,44189,6,3,84.91501842153058,16.52215920089017,2.2423762851398092,0
EMP0673,41,Male,Production,Night,8,32297,40,5,90.02246591601494,84.80498781843012,3.2001956936409566,0
EMP0674,22,Male,Maintenance,Evening,12,21358,30,5,70.38296279553693,59.41118083351463,3.056663126972491,0
EMP0675,51,Male,Maintenance,Day,12,33565,38,2,96.14655569374743,75.00127764765466,1.514064130107955,1
EMP0676,23,Male,Logistics,Night,13,34581,33,1,83.40218575934179,59.34198543558556,-0.5052497376052736,1
EMP0677,19,Male,Quality Control,Day,14,37424,5,4,80.28899559100235,4.722793464750772,-6.483027650658241,0
EMP0678,30,Male,Logistics,Day,11,16462,37,3,74.14736696902172,68.04722050701324,0.5943200476164432,1
EMP0679,28,Male,Quality Control,Evening,1,30511,33,1,83.18396123075327,58.715553221155986,-0.003657517688200787,1
EMP0680,40,Female,Production,Day,15,25570,14,1,84.88968313853137,25.641396053709613,0.27996419264270744,1
EMP0681,33,Male,Maintenance,Night,13,30897,13,2,82.10940083480433,34.829195065021985,0.10779469406641276,1
EMP0682,48,Female,Logistics,Night,1,26646,5,4,90.35980281480691,29.324916492279456,-2.652524323898314,0
EMP0683,28,Male,Logistics,Evening,8,30474,36,3,82.62689586277678,57.58815358288087,1.1148171137023712,1
EMP0684,33,Male,Quality Control,Day,4,22037,31,4,98.8425273353972,63.555471363662384,1.2644326280637006,0
EMP0685,25,Male,Quality Control,Night,5,43129,2,2,87.97832553470775,22.887819740097132,1.3646775641193183,0
EMP0686,21,Male,Logistics,Day,8,24499,2,5,94.22433806955726,6.910247291186412,1.8931540071467732,0
EMP0687,21,Male,Quality Control,Day,5,36378,21,1,73.28067709328437,38.640383375839164,1.2081032898432464,1
EMP0688,42,Male,Logistics,Day,10,28386,21,3,81.91873878837717,44.71172584633285,-0.8200588230778216,0
EMP0689,20,Male,Logistics,Evening,4,40765,9,5,80.10543104341458,27.229440782773196,-0.14167369583218045,0
EMP0690,49,Male,Logistics,Day,12,36692,2,2,87.08447164409776,18.16810971953786,0.18224973450675375,0
EMP0691,20,Male,Production,Night,6,21221,11,4,95.83340560184277,32.34577224604572,0.21539889821323696,0
EMP0692,44,Male,Quality Control,Day,13,38474,28,1,72.3501465328602,49.31066597521569,1.9964353119434595,1
EMP0693,46,Male,Maintenance,Night,15,22769,16,3,72.17724394134132,52.04515827721138,1.2873375060449816,1
EMP0694,49,Female,Maintenance,Day,12,32071,6,5,95.50953124472797,16.1630546918019,4.1546868791399065,0
EMP0695,36,Male,Quality Control,Night,5,29356,12,5,76.38550258115072,40.174466839863875,4.412937959769344,0
EMP0696,38,Male,Logistics,Night,14,36045,1,1,90.06259763349442,26.093818822124074,0.15929916522784998,1
EMP0697,22,Female,Maintenance,Day,7,40783,3,4,86.28634397082416,12.825925411551882,-7.673311096918739,0
EMP0698,35,Male,Maintenance,Day,14,33278,9,2,94.98680784661688,11.611595188148994,2.473664932254533,0
EMP0699,45,Male,Quality Control,Night,10,22389,38,4,73.75266729509211,84.57372824944473,-1.0807526779741088,1
EMP0700,39,Female,Maintenance,Evening,7,19922,23,4,73.89348897167834,46.13137971074137,-1.6029678436620136,0
EMP0701,38,Male,Logistics,Day,13,28639,16,4,86.70455080834923,35.137288554321906,-0.7968905499787337,0
EMP0702,23,Male,Quality Control,Evening,4,37706,5,1,98.39135960075113,20.984658461774146,-0.8932860936292129,1
EMP0703,18,Male,Logistics,Day,12,25003,18,1,82.44993275112263,38.63957530559579,1.2245396202107852,1
EMP0704,22,Male,Maintenance,Day,13,34567,4,2,79.80826300764085,17.167268238106015,-3.118871558252451,0
EMP0705,29,Male,Maintenance,Day,5,35181,31,4,88.20067969593657,59.03285831305148,-2.155441491583203,0
EMP0706,43,Male,Logistics,Day,13,20178,9,1,97.91345801635093,29.318351595831192,0.6863171083948332,0
EMP0707,51,Male,Production,Evening,3,30240,8,2,95.10783498533871,28.656894924079733,1.2458880608266163,0
EMP0708,31,Male,Maintenance,Day,15,41220,26,2,99.8645083219966,45.3609254351842,1.283083289872024,1
EMP0709,43,Female,Production,Night,4,18968,12,4,70.67705749607131,45.964085415891674,-1.574072557866598,0
EMP0710,44,Female,Maintenance,Night,15,17716,18,3,73.38574434138286,54.46040475716511,-1.95653129853248,1
EMP0711,26,Male,Production,Evening,14,31574,20,4,88.28403290099865,38.6546688163087,-1.0132696675758386,0
EMP0712,43,Male,Production,Day,4,28511,23,3,94.6172931800155,45.12411704404134,0.47974550456945014,0
EMP0713,39,Male,Production,Night,3,32719,37,2,78.55733026920299,78.12451766607703,2.970954738545099,1
EMP0714,47,Male,Logistics,Evening,13,23181,3,1,77.17633264102656,14.630335457699719,-4.094874371541501,1
EMP0715,34,Male,Production,Day,10,27995,23,5,93.60927398143602,47.75230370688175,-0.4414575139167331,0
EMP0716,43,Male,Production,Night,5,26298,34,2,71.69145561559695,74.87599621265043,-2.6653568820504074,1
EMP0717,53,Female,Production,Night,5,31762,2,1,81.08147942747755,38.84354128849425,-3.3044853547069795,1
EMP0718,18,Male,Maintenance,Evening,11,44058,3,2,85.1742766777699,4.972538649000837,1.9339132906896332,0
EMP0719,25,Male,Production,Day,7,35213,36,4,86.8104602305097,56.21610613578317,1.0892491489986773,0
EMP0720,52,Male,Maintenance,Day,4,21380,39,3,91.85845470378331,69.06319418345436,0.8988670318945244,1
EMP0721,32,Male,Production,Night,13,15615,34,2,80.64537170291975,78.08690548814458,1.8420516794619868,1
EMP0722,39,Female,Production,Night,4,33714,30,1,88.38053034023821,69.79734686301092,-0.9594377935322721,1
EMP0723,31,Female,Logistics,Night,9,33138,24,4,87.56126268372869,58.75236377090376,-0.8652750326670565,0
EMP0724,43,Female,Maintenance,Day,6,15463,39,5,86.42848301961241,61.46368103722926,4.371461233445149,0
EMP0725,45,Male,Production,Evening,15,24158,12,4,89.21449879426636,26.215293013852644,-0.4931421085191487,0
EMP0726,40,Male,Maintenance,Evening,4,35651,3,3,77.78347513204228,19.112523301449524,1.4702642261081824,0
EMP0727,31,Male,Maintenance,Day,2,18158,13,4,72.53946260753887,18.87947003090821,0.012763081926629954,0
EMP0728,41,Male,Quality Control,Evening,6,35008,12,5,73.5781501611923,28.54061124855336,-3.6965170601568302,0
EMP0729,19,Male,Logistics,Night,2,28434,26,1,76.73747147961703,60.30458664542928,-4.089258007602536,1
EMP0730,43,Female,Logistics,Evening,5,19938,5,2,85.00593806568355,16.188378638616122,-1.1579684398798096,0
EMP0731,31,Male,Logistics,Evening,6,20417,16,3,95.2132825163806,43.22677981180904,2.112202503339978,0
EMP0732,24,Male,Quality Control,Evening,4,37388,35,5,91.03880026265152,68.41968172118945,1.5765833132720073,0
EMP0733,20,Male,Quality Control,Night,14,23881,39,3,93.67121812606142,69.6429000083085,1.8281543284480672,1
EMP0734,40,Male,Logistics,Day,13,42198,34,4,80.52926871778274,54.338143784090065,-1.9740923578726306,0
EMP0735,35,Male,Quality Control,Night,3,20603,16,3,82.1396122494565,34.57111377752525,3.231744980244627,0
EMP0736,55,Female,Quality Control,Day,7,17212,40,5,81.81045657971839,67.08704318725934,-1.9297866003727686,0
EMP0737,52,Female,Quality Control,Day,2,37504,1,2,75.75619553213505,15.731942382861998,0.42564879733993743,1
EMP0738,32,Female,Logistics,Day,13,37202,12,2,71.83649974430716,22.330525288625715,-0.020704579815473377,0
EMP0739,42,Male,Logistics,Evening,11,31766,1,3,87.7274827848168,17.203986218079837,-0.3477476406291727,0
EMP0740,54,Male,Logistics,Evening,14,33640,27,1,99.67650050261759,48.688328408591275,2.6771842765912135,1
EMP0741,45,Male,Quality Control,Day,6,43386,25,3,75.00489114850788,50.48987627290953,-1.410221040331921,1
EMP0742,27,Male,Logistics,Day,13,26695,21,4,71.40054459697821,34.12445386035825,-2.699210511423856,0
EMP0743,34,Female,Quality Control,Evening,4,32796,2,2,93.38595045471799,14.860848411414526,0.03999097241283854,0
EMP0744,39,Male,Production,Night,6,24775,34,2,77.57758020054173,73.33562749303474,-0.799653468573053,1
EMP0745,43,Male,Quality Control,Day,4,29559,11,2,94.88931416058784,18.74225739553858,6.754765838165292,0
EMP0746,42,Male,Maintenance,Night,4,21146,23,1,91.11810001103547,52.134578341301086,1.35301495287995,1
EMP0747,34,Male,Logistics,Evening,15,15371,4,1,98.37020611152414,22.63897234501713,-0.8186811504372487,1
EMP0748,30,Female,Logistics,Day,4,37190,19,5,82.26781707270015,36.494960787508475,-2.112223138374173,0
EMP0749,37,Male,Maintenance,Night,9,20565,38,3,89.85909518351903,84.65024520776714,-3.7605768211375694,1
EMP0750,42,Male,Quality Control,Night,7,23802,38,3,83.94564342439813,82.0232911775126,-2.050438171474866,1
